IMDB ID,Title,Type of Media,Year,Country,Genre,Awards,Production Company,Rating,Metascore,IMDB Rating,# of Votes
tt1320244,The Last Exorcism,movie,2010,"France, USA","Horror, Mystery, Thriller",7 wins & 10 nominations.,Lionsgate,PG-13,63,5.6,"46,387"
tt1504443,Mongolian Death Worm,movie,2010,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",N/A,Black Chrome Productions,TV-14,N/A,3.3,"1,387"
tt0872230,My Soul to Take,movie,2010,USA,"Horror, Mystery, Thriller",1 nomination.,Universal Pictures,R,25,4.8,"18,767"
tt0087800,A Nightmare on Elm Street,movie,1984,USA,Horror,2 wins & 3 nominations.,New Line Cinema,R,76,7.5,"189,482"
tt1536044,Paranormal Activity 2,movie,2010,USA,Horror,1 win & 2 nominations.,Paramount Pictures,R,53,5.6,"94,696"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1298594,The Presence,movie,2010,USA,"Drama, Horror, Thriller",1 win.,LionsGate Entertainment,PG-13,N/A,4.4,"2,926"
tt1504467,Puppet Master: Axis of Evil,movie,2010,USA,"Fantasy, Horror, Sci-Fi, Thriller, War",N/A,Full Moon,Not Rated,N/A,4.3,"1,260"
tt1093906,The Rig,movie,2010,USA,"Action, Adventure, Horror, Sci-Fi, Thriller",N/A,Anchor Bay Entertainment,R,N/A,3.2,"1,851"
tt0462516,Satan Hates You,movie,2010,USA,Horror,N/A,N/A,Not Rated,N/A,4.6,203
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0942384,Shelter,movie,2007,USA,"Drama, Romance, Sport",11 wins.,Regent Releasing,R,66,7.7,"19,780"
tt1464580,Stake Land,movie,2010,USA,"Drama, Horror, Sci-Fi",2 wins & 11 nominations.,IFC,R,66,6.5,"39,148"
tt0074811,The Tenant,movie,1976,"France, USA","Drama, Thriller",2 nominations.,Paramount Pictures,R,N/A,7.7,"35,107"
tt1129441,ThanksKilling,movie,2009,USA,"Comedy, Horror, Thriller",N/A,Gravitas,Not Rated,N/A,4.2,"3,600"
tt0247141,Tucker,series,2000–2001,USA,Comedy,N/A,NA,N/A,N/A,7.4,298
tt1369706,The Ward,movie,2010,USA,"Horror, Mystery, Thriller",N/A,Arc Entertainment,R,38,5.6,"38,768"
tt0780653,The Wolfman,movie,2010,USA,"Drama, Fantasy, Horror, Thriller",Won 1 Oscar. Another 3 wins & 8 nominations.,Universal Pictures,R,43,5.8,"99,351"
tt1610996,Absentia,movie,2011,USA,"Drama, Horror, Mystery",12 wins & 4 nominations.,Phase 4 Films,R,N/A,5.8,"15,761"
tt1566637,The Afflicted,movie,2011,USA,"Horror, Thriller",N/A,Gravitas,Not Rated,N/A,4.6,"1,119"
tt1836212,All Superheroes Must Die,movie,2011,USA,"Sci-Fi, Thriller",N/A,Image Entertainment,Unrated,N/A,3.9,"2,012"
tt1772240,Apollo 18,movie,2011,"USA, Canada","Horror, Mystery, Sci-Fi, Thriller",1 win & 2 nominations.,The Weinstein Company,PG-13,24,5.2,"52,042"
tt1212452,Bag of Bones,series,2011,USA,"Drama, Horror, Mystery, Thriller",2 wins & 2 nominations.,NA,TV-14,N/A,5.8,"8,058"
tt1663625,Bloody Bloody Bible Camp,movie,2012,USA,"Comedy, Horror",N/A,Maltauro Entertainment,Not Rated,N/A,4.6,729
tt1727252,Chillerama,movie,2011,USA,"Comedy, Horror, Sci-Fi",1 win.,Image Entertainment,Not Rated,N/A,5.7,"3,898"
tt1947998,Dear God No!,movie,2011,USA,"Comedy, Horror",3 wins.,Big World Pictures,Not Rated,N/A,4.5,"1,520"
tt1701990,Detention,movie,2011,USA,"Comedy, Horror, Mystery, Sci-Fi, Thriller",4 nominations.,IDP Distribution,R,45,5.8,"14,266"
tt1270761,Don't Be Afraid of the Dark,movie,2010,"USA, Australia, Mexico","Fantasy, Horror, Thriller",4 nominations.,Miramax Films,R,56,5.5,"44,810"
tt1502404,Drive Angry,movie,2011,USA,"Action, Crime, Fantasy, Sci-Fi, Thriller",1 win & 6 nominations.,Summit Entertainment,R,44,5.4,"91,096"
tt1013860,Dylan Dog: Dead of Night,movie,2010,USA,"Action, Comedy, Crime, Fantasy, Horror, Mystery, Sci-Fi, Thriller",1 nomination.,Freestyle Releasing,PG-13,31,5.1,"14,258"
tt1772850,Exit 33,movie,2011,USA,Horror,N/A,N/A,Not Rated,N/A,3.1,213
tt1622979,Final Destination 5,movie,2011,"USA, Canada, Singapore, Hong Kong",Horror,2 wins & 6 nominations.,Warner Bros.,R,50,5.8,"100,264"
tt1438176,Fright Night,movie,2011,USA,"Comedy, Horror",2 wins & 8 nominations.,Walt Disney Pictures,R,64,6.3,"95,816"
tt1716747,Hellraiser: Revelations,movie,2011,USA,Horror,N/A,Cinedigm Entertainment,R,N/A,2.7,"6,491"
tt1255916,Hostel: Part III,movie,2011,USA,Horror,N/A,Sony Pictures Home Entertainment,R,N/A,4.6,"25,966"
tt2287781,I Was a Teenage Werebear,movie,2011,USA,"Short, Comedy, Horror",N/A,N/A,N/A,N/A,5.7,119
tt1594562,The Innkeepers,movie,2011,USA,"Drama, Horror, Mystery",2 wins & 5 nominations.,Magnolia Pictures,R,64,5.4,"31,499"
tt1778304,Paranormal Activity 3,movie,2011,USA,"Horror, Mystery, Thriller",1 win & 6 nominations.,Paramount Pictures,R,59,5.8,"86,673"
tt1699231,Quarantine 2: Terminal,movie,2011,USA,"Horror, Mystery, Sci-Fi, Thriller",1 nomination.,Sony Pictures Home Entertainment,R,N/A,5.2,"17,584"
tt1486185,Red Riding Hood,movie,2011,"USA, Canada","Fantasy, Horror, Mystery, Romance, Thriller",5 nominations.,Warner Bros.,PG-13,29,5.4,"103,655"
tt0873886,Red State,movie,2011,USA,"Action, Crime, Horror, Thriller",3 wins & 7 nominations.,SModcast Pictures,R,50,6.2,"59,844"
tt1262416,Scream 4,movie,2011,USA,"Horror, Mystery",1 win & 6 nominations.,The Weinstein Company/Dimension,R,52,6.1,"120,184"
tt1633356,Shark Night 3D,movie,2011,USA,"Horror, Thriller",1 nomination.,Relativity Media,PG-13,22,4.0,"23,545"
tt1980257,Stitched,movie,2011,USA,"Short, Horror",N/A,FilmBuff,N/A,N/A,6.3,17
tt1621446,The Task,movie,2011,USA,Horror,N/A,AfterDark Films,R,N/A,4.3,"3,177"
tt0084787,The Thing,movie,1982,USA,"Horror, Mystery, Sci-Fi",3 nominations.,Universal Pictures,R,57,8.1,"338,201"
tt1756851,Twixt,movie,2011,USA,"Comedy, Fantasy, Horror, Mystery",1 nomination.,American Zoetrope,R,40,4.8,"9,713"
tt0323808,The Wicker Tree,movie,2011,UK,"Drama, Horror",N/A,Anchor Bay Entertianment,R,N/A,3.9,"2,317"
tt1714208,The Woman,movie,2011,USA,Horror,12 wins & 4 nominations.,Bloody Disgusting Films,R,58,6.0,"20,444"
tt1853739,You're Next,movie,2011,"USA, UK","Horror, Mystery, Thriller",11 wins & 20 nominations.,Lionsgate,R,66,6.5,"81,033"
tt2043757,2-Headed Shark Attack,movie,2012,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",N/A,WARNER BROTHERS PICTURES,R,N/A,2.5,"6,188"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1935896,The ABCs of Death,movie,2012,"USA, New Zealand","Comedy, Horror",1 win & 1 nomination.,Magnolia Pictures,Not Rated,43,4.7,"17,103"
tt1071809,The Amazing Adventures of the Living Corpse,movie,2012,USA,"Animation, Action, Fantasy",N/A,STARZ MEDIA LLC.,R,N/A,3.7,199
tt1736040,Awake in the Woods,movie,2015,USA,"Horror, Thriller",N/A,N/A,N/A,N/A,3.0,61
tt2272350,The Battery,movie,2012,USA,"Adventure, Drama, Horror",9 wins & 2 nominations.,N/A,Not Rated,N/A,6.4,"7,671"
tt1713476,The Bay,movie,2012,USA,"Horror, Sci-Fi, Thriller",1 win & 1 nomination.,Roadside Attraction,R,65,5.6,"23,857"
tt1740725,Bigfoot: The Lost Coast Tapes,movie,2012,USA,"Horror, Mystery, Thriller",N/A,Xlrator Media,Not Rated,N/A,4.5,"2,225"
tt1663625,Bloody Bloody Bible Camp,movie,2012,USA,"Comedy, Horror",N/A,Maltauro Entertainment,Not Rated,N/A,4.6,729
tt1259521,The Cabin in the Woods,movie,2011,USA,Horror,20 wins & 33 nominations.,Lionsgate Films,R,72,7.0,"345,710"
tt1991245,Chernobyl Diaries,movie,2012,USA,"Horror, Mystery, Thriller",1 nomination.,Warner Bros. Pictures,R,N/A,5.0,"61,716"
tt1748227,The Collection,movie,2012,USA,"Horror, Thriller",N/A,LD Entertainment,R,38,6.1,"43,119"
tt1825728,Cross Bearer,movie,2013,USA,Horror,2 wins.,N/A,N/A,N/A,3.3,405
tt1077368,Dark Shadows,movie,2012,"USA, Australia, UK","Comedy, Fantasy, Horror",2 wins & 13 nominations.,Warner Bros. Pictures,PG-13,55,6.2,"233,761"
tt1560985,The Devil Inside,movie,2012,USA,Horror,2 wins & 3 nominations.,Paramount Pictures,R,18,4.2,"33,833"
tt2659416,Evil Head,movie,2012,USA,"Adult, Horror",2 wins & 7 nominations.,N/A,X,N/A,6.5,24
tt1984153,Excision,movie,2012,USA,"Comedy, Drama, Horror",11 wins & 12 nominations.,Anchor Bay Films,Not Rated,N/A,6.1,"19,374"
tt0249516,Foodfight!,movie,2012,USA,"Animation, Action, Comedy, Family, Fantasy, Mystery",N/A,Lionsgate Films,PG,N/A,1.6,"8,734"
tt1651123,Foreclosure,movie,2014,USA,Horror,N/A,N/A,NOT RATED,N/A,5.4,36
tt2149360,Found,movie,2012,USA,"Drama, Horror, Thriller",25 wins & 8 nominations.,Xlrator Media,Unrated,41,5.8,"3,474"
tt1142977,Frankenweenie,movie,2012,USA,"Animation, Comedy, Family, Horror, Sci-Fi",Nominated for 1 Oscar. Another 11 wins & 49 nominations.,Walt Disney Pictures,PG,74,6.9,"91,398"
tt2231554,Grave Encounters 2,movie,2012,"Canada, USA",Horror,N/A,Tribeca Films,Not Rated,N/A,5.1,"21,276"
tt1783732,John Dies at the End,movie,2012,USA,"Comedy, Horror, Sci-Fi",2 wins & 6 nominations.,Magnolia Pictures,R,53,6.4,"34,811"
tt2415470,Killer Kart,movie,2012,USA,"Short, Comedy, Horror",18 wins & 7 nominations.,N/A,N/A,N/A,7.0,314
tt1731697,The Lords of Salem,movie,2012,"USA, UK, Canada","Horror, Thriller",1 win & 3 nominations.,Anchor Bay Films,R,57,5.1,"25,834"
tt1707392,Lovely Molly,movie,2011,USA,"Drama, Horror",1 win & 5 nominations.,Image Entertainment,R,50,5.3,"8,881"
tt1763264,No One Lives,movie,2012,"USA, UK","Horror, Thriller",1 nomination.,Anchor Bay Films,R,26,6.0,"17,168"
tt2040560,The Pact,movie,2012,USA,"Horror, Mystery, Thriller",2 nominations.,IFC Films,R,54,5.8,"22,444"
tt2109184,Paranormal Activity 4,movie,2012,USA,"Horror, Mystery, Thriller",2 wins.,Paramount Pictures,R,40,4.6,"59,399"
tt1714203,Piranha 3DD,movie,2012,"USA, Japan","Comedy, Horror",2 wins & 5 nominations.,The Weinstein Co.,R,24,3.7,"37,881"
tt0431021,The Possession,movie,2012,"USA, Canada","Horror, Mystery, Thriller",6 nominations.,Lionsgate Films,PG-13,45,5.9,"54,279"
tt1446714,Prometheus,movie,2012,"USA, UK","Adventure, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 6 wins & 46 nominations.,20th Century Fox,R,64,7.0,"546,304"
tt1833879,Scary or Die,movie,2012,USA,Horror,N/A,Canal Street Films,R,N/A,3.9,"3,556"
tt1767382,Silent House,movie,2011,"France, USA","Drama, Horror, Mystery, Thriller",1 win & 2 nominations.,Open Road Films,R,49,5.2,"21,071"
tt2347497,Silent Night,movie,2012,"Canada, USA","Comedy, Horror, Mystery, Thriller",N/A,Anchor Bay Films,R,53,5.2,"6,978"
tt1922777,Sinister,movie,2012,"USA, UK","Horror, Mystery, Thriller",3 wins & 13 nominations.,Lionsgate Films,R,53,6.8,"202,867"
tt2025667,Smiley,movie,2012,USA,"Comedy, Horror",1 nomination.,Fever Productions,R,25,3.4,"8,147"
tt2106675,ThanksKilling 3,movie,2012,USA,"Comedy, Horror",N/A,Gravitas Ventures,NOT RATED,N/A,3.2,608
tt1496025,Underworld Awakening,movie,2012,"USA, Canada","Action, Adventure, Drama, Fantasy, Horror, Sci-Fi",1 win.,Screen Gems,R,39,6.4,"140,017"
tt2105044,V/H/S,movie,2012,USA,"Horror, Thriller",5 nominations.,Magnolia Pictures,R,55,5.8,"54,173"
tt2178927,Alpha Girls,movie,2013,USA,"Action, Horror, Sci-Fi",N/A,N/A,R,N/A,3.4,315
tt2378453,Avenged,movie,2013,USA,"Action, Fantasy, Horror, Thriller",1 win & 3 nominations.,Uncork&#39;d Entertainment,N/A,N/A,5.5,"3,140"
tt2357866,Axeman,movie,2013,USA,Horror,N/A,Midnight Releasing,N/A,N/A,3.4,200
tt2274570,Bad Milo,movie,2013,USA,"Comedy, Horror",1 win & 4 nominations.,Magnolia Pictures,R,62,5.6,"6,532"
tt0074285,Carrie,movie,1976,USA,Horror,Nominated for 2 Oscars. Another 3 wins & 5 nominations.,United Artists,R,85,7.4,"156,692"
tt2230358,Curse of Chucky,movie,2013,"USA, Canada","Horror, Thriller",2 wins & 1 nomination.,Universal Studios Home Entertainment,R,58,5.6,"31,523"
tt1457767,The Conjuring,movie,2013,USA,"Horror, Mystery, Thriller",15 wins & 22 nominations.,Warner Bros. Pictures,R,68,7.5,"410,485"
tt2387433,Dark Skies,movie,2013,USA,"Horror, Sci-Fi, Thriller",N/A,The Weinstein Company,PG-13,50,6.3,"66,618"
tt2401215,The Demon's Rook,movie,2013,USA,"Adventure, Fantasy, Horror",1 win & 3 nominations.,Tribeca Films,TV-MA,N/A,5.3,254
tt1288558,Evil Dead,movie,2013,USA,"Fantasy, Horror, Thriller",6 wins & 18 nominations.,TriStar Pictures,R,57,6.5,"148,249"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1870419,Hatchet III,movie,2013,USA,"Action, Comedy, Horror, Thriller",1 nomination.,MPI Media Group,R,25,5.6,"7,691"
tt1457765,The Haunting in Connecticut 2: Ghosts of Georgia,movie,2013,USA,"Drama, Horror, Mystery, Thriller",N/A,The Film Arcade,R,26,5.3,"15,454"
tt2537176,I Spit on Your Grave 2,movie,2013,USA,"Horror, Thriller",N/A,Anchor Bay Entertainment,R,N/A,5.7,"24,859"
tt2620736,Jug Face,movie,2013,USA,"Drama, Horror, Thriller",1 nomination.,Modern Distributors,R,58,5.2,"6,382"
tt2034139,The Last Exorcism Part II,movie,2013,"France, USA","Horror, Thriller",1 win & 2 nominations.,CBS Films,PG-13,35,4.0,"15,288"
tt2768874,Phantom of the Woods,movie,2013,USA,"Drama, Horror, Thriller",N/A,N/A,NOT RATED,N/A,4.1,108
tt1572315,Texas Chainsaw 3D,movie,2013,USA,"Horror, Thriller",2 wins & 7 nominations.,Lionsgate Films,R,N/A,4.8,"42,494"
tt2450186,V/H/S/2,movie,2013,"USA, Canada, Indonesia","Horror, Thriller",1 win & 7 nominations.,Magnet Releasing,R,49,6.0,"34,059"
tt2309021,We Are What We Are,movie,2013,"USA, France","Drama, Horror, Thriller",5 wins & 11 nominations.,Entertainment One,R,71,5.9,"18,738"
tt2885364,Willow Creek,movie,2013,USA,"Horror, Mystery, Thriller",1 nomination.,MPI Media Group,Not Rated,62,5.1,"9,645"
tt0816711,World War Z,movie,2013,"USA, UK, Malta","Action, Adventure, Horror, Sci-Fi, Thriller",3 wins & 24 nominations.,Paramount Pictures,PG-13,63,7.0,"563,868"
tt2926810,ABCs of Death 2,movie,2014,"USA, New Zealand, Canada, Israel, Japan","Comedy, Horror",1 nomination.,Magnet Releasing,Not Rated,53,5.4,"7,468"
tt3322940,Annabelle,movie,2014,USA,"Horror, Mystery, Thriller",3 wins & 7 nominations.,New Line Cinema,R,37,5.4,"129,718"
tt2620490,Army of Frankensteins,movie,2013,USA,"Adventure, Horror, Sci-Fi",10 wins & 16 nominations.,N/A,Not Rated,N/A,2.7,492
tt2870612,"As Above, So Below",movie,2014,USA,"Horror, Mystery, Thriller",1 win & 6 nominations.,Universal Pictures,R,38,6.2,"68,876"
tt2446318,Bag Boy Lover Boy,movie,2014,USA,"Comedy, Horror",4 wins.,N/A,N/A,N/A,5.5,257
tt0770182,IWA East Coast: Battle of the Butchers,movie,2004,USA,Sport,N/A,N/A,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2376440,The Cabining,movie,2014,USA,"Comedy, Horror, Thriller",5 wins & 8 nominations.,Indican Pictures,Unrated,N/A,6.3,862
tt2428170,Creep,movie,2014,USA,"Horror, Thriller",4 wins & 3 nominations.,Radius-TWC,R,74,6.3,"33,118"
tt2377322,Deliver Us from Evil,movie,2014,USA,"Horror, Mystery, Thriller",2 wins & 4 nominations.,Sony Pictures,R,40,6.2,"64,968"
tt2752758,Devil's Due,movie,2014,USA,"Horror, Mystery, Thriller",3 nominations.,20th Century Fox,R,34,4.1,"15,569"
tt1418377,"I, Frankenstein",movie,2014,"USA, Australia","Action, Fantasy, Horror, Sci-Fi, Thriller",1 nomination.,Lionsgate Films,PG-13,30,5.1,"75,644"
tt2300975,Jessabelle,movie,2014,USA,"Horror, Thriller",N/A,Lionsgate Films,PG-13,37,5.4,"21,204"
tt2581244,Life After Beth,movie,2014,USA,"Comedy, Fantasy, Horror, Romance",6 nominations.,A24 and DIRECTV,R,50,5.6,"18,523"
tt2388715,Oculus,movie,2013,USA,"Horror, Mystery",3 wins & 16 nominations.,Relativity Media,R,61,6.5,"109,591"
tt2473682,Paranormal Activity: The Marked Ones,movie,2014,USA,"Horror, Mystery, Thriller",3 nominations.,Paramount Pictures,R,42,5.0,"37,706"
tt2975578,The Purge: Anarchy,movie,2014,"USA, France","Action, Horror, Sci-Fi, Thriller",2 wins & 6 nominations.,Universal Pictures,R,50,6.4,"128,690"
tt3106120,See No Evil 2,movie,2014,"USA, Canada","Action, Horror, Thriller",2 nominations.,Lionsgate Films,R,N/A,4.7,"5,523"
tt3062074,Sharknado 2: The Second One,movie,2014,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",N/A,NCM Fathom,TV-14,N/A,4.0,"16,986"
tt4540456,Slit,movie,2015,USA,"Short, Horror",N/A,N/A,NOT RATED,N/A,5.3,36
tt0042994,Stage Fright,movie,1950,"UK, USA","Film-Noir, Thriller",2 wins & 1 nomination.,IMAX,Approved,N/A,7.1,"11,468"
tt3304756,Strange Blood,movie,2015,USA,"Horror, Sci-Fi",N/A,N/A,Not Rated,N/A,3.0,825
tt0301978,Ten,movie,2002,"Iran, France",Drama,3 nominations.,Zeitgeist Films,Not Rated,86,7.5,"6,178"
tt3161308,Through the Devil's Eyes,movie,2014,USA,"Horror, Mystery, Thriller",N/A,N/A,NOT RATED,N/A,5.2,10
tt2561546,The Town That Dreaded Sundown,movie,2014,USA,"Horror, Mystery, Thriller",2 wins & 1 nomination.,MGM,R,47,5.6,"12,620"
tt3099498,Tusk,movie,2014,USA,"Comedy, Drama, Horror",2 wins & 7 nominations.,A24 Films,R,55,5.3,"42,379"
tt2784512,Zombeavers,movie,2014,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",N/A,Freestyle Releasing,R,44,4.8,"15,161"
tt0475937,The Abandoned,movie,2006,"Spain, UK, Bulgaria","Horror, Mystery, Thriller",1 nomination.,Lionsgate Films/Afterdark Films,R,42,5.6,"12,120"
tt3280916,The Atticus Institute,movie,2015,USA,Horror,N/A,Anchor Bay Entertainment,Not Rated,N/A,5.5,"7,819"
tt1230213,Bound to Vengeance,movie,2015,USA,"Horror, Thriller",N/A,IFC Films,Not Rated,27,5.6,"5,157"
tt4509084,"Bullets, Fangs and Dinner at 8",movie,2015,USA,"Comedy, Crime, Horror, Thriller",3 wins & 5 nominations.,N/A,Not Rated,N/A,4.9,23
tt2554274,Crimson Peak,movie,2015,"Canada, USA","Drama, Fantasy, Horror, Mystery, Romance, Thriller",6 wins & 39 nominations.,Universal Pictures,R,66,6.5,"121,934"
tt3816458,Dead Rising: Watchtower,movie,2015,USA,"Action, Horror",N/A,Sony Pictures Entertainment,Not Rated,N/A,5.2,"7,856"
tt1841642,Demonic,movie,2015,USA,"Horror, Thriller",1 nomination.,Gatlin Pictures,R,N/A,5.3,"12,384"
tt2118624,The Final Girls,movie,2015,USA,"Comedy, Drama, Fantasy, Horror, Thriller",6 wins & 13 nominations.,Stage 6 Films,PG-13,59,6.6,"31,054"
tt2309260,The Gallows,movie,2015,USA,"Horror, Mystery, Thriller",1 nomination.,New Line Cinema,R,30,4.2,"17,974"
tt4178092,The Gift,movie,2015,"USA, Australia, China","Drama, Mystery, Thriller",2 wins & 12 nominations.,STX Entertainment,R,77,7.0,"126,572"
tt1051904,Goosebumps,movie,2015,"USA, Australia","Adventure, Comedy, Family, Fantasy, Horror",4 nominations.,Sony Pictures,PG,60,6.3,"74,979"
tt3195644,Insidious: Chapter 3,movie,2015,"Canada, UK, USA","Horror, Mystery, Thriller",3 wins & 10 nominations.,Focus Features,PG-13,52,6.1,"85,980"
tt2400463,The Invitation,movie,2015,USA,"Drama, Horror, Mystery, Thriller",4 wins & 14 nominations.,Drafthouse Films,Not Rated,74,6.6,"75,538"
tt3850590,Krampus,movie,2015,USA,"Comedy, Drama, Fantasy, Horror",4 wins & 14 nominations.,Universal Pictures,PG-13,49,6.1,"56,742"
tt4820312,Krampus: The Reckoning,movie,2015,USA,Horror,N/A,FunHouse Features,N/A,N/A,2.4,"1,127"
tt2918436,The Lazarus Effect,movie,2015,USA,"Horror, Mystery, Sci-Fi, Thriller",2 nominations.,N/A,PG-13,31,5.2,"38,561"
tt1881002,Maggie,movie,2015,"USA, Switzerland","Drama, Horror",1 win & 4 nominations.,Lionsgate Films,PG-13,52,5.6,"39,457"
tt2473510,Paranormal Activity: The Ghost Dimension,movie,2015,USA,"Horror, Mystery, Thriller",1 win & 4 nominations.,Paramount Pictures,R,30,4.6,"22,883"
tt0084516,Poltergeist,movie,1982,USA,"Horror, Thriller",Nominated for 3 Oscars. Another 4 wins & 4 nominations.,MGM Home Entertainment,PG,79,7.3,"131,862"
tt5113986,Rorschach,movie,2015,USA,"Horror, Mystery",N/A,N/A,N/A,N/A,5.7,389
tt1727776,Scouts Guide to the Zombie Apocalypse,movie,2015,USA,"Action, Comedy, Horror",5 nominations.,Broken Road Productions,R,32,6.3,"41,331"
tt3899796,Sharknado 3: Oh Hell No!,movie,2015,USA,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",2 nominations.,The Asylum,TV-14,N/A,4.1,"11,081"
tt2752772,Sinister 2,movie,2015,"USA, UK","Horror, Mystery, Thriller",1 win & 3 nominations.,Focus Features,R,32,5.3,"43,874"
tt4180514,Tremors 5: Bloodlines,movie,2015,"South Africa, USA","Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",N/A,Universal 1440 Entertainment,PG-13,N/A,5.3,"5,914"
tt3567288,The Visit,movie,2015,USA,"Horror, Mystery, Thriller",1 win & 14 nominations.,Universal Pictures,PG-13,55,6.2,"104,643"
tt3857092,Volumes of Blood,movie,2015,USA,"Comedy, Drama, Horror",1 win & 1 nomination.,N/A,NOT RATED,N/A,4.6,103
tt3520418,We Are Still Here,movie,2015,USA,Horror,1 win & 20 nominations.,Dark Sky Films,Not Rated,65,5.7,"15,926"
tt4263482,The Witch,movie,2015,"USA, Brazil, UK, Canada","Horror, Mystery",41 wins & 64 nominations.,A24 Films,R,83,6.8,"164,697"
tt3333870,Antibirth,movie,2016,"Canada, USA","Comedy, Horror, Mystery, Sci-Fi",2 nominations.,Traverse Media,Not Rated,56,4.9,"2,801"
tt3289956,The Autopsy of Jane Doe,movie,2016,UK,"Horror, Mystery, Thriller",7 wins & 9 nominations.,IFC Films,R,65,6.8,"81,464"
tt1082807,The Belko Experiment,movie,2016,USA,"Horror, Thriller",N/A,BH Tilt,R,44,6.1,"39,552"
tt1540011,Blair Witch,movie,2016,"Canada, USA","Horror, Mystery, Thriller",7 nominations.,Vertigo Entertainment,R,47,5.0,"38,288"
tt4813254,Blood of the Tribades,movie,2016,USA,"Fantasy, Horror",8 wins & 13 nominations.,N/A,N/A,N/A,5.5,337
tt3882082,The Boy,movie,2016,"USA, Canada, China","Horror, Mystery, Thriller",6 nominations.,STX Entertainment,PG-13,42,6.0,"71,146"
tt5222646,The Blackout Experiments,movie,2016,USA,"Documentary, Horror",N/A,Ferocious Entertainment,Not Rated,49,4.3,270
tt0303816,Cabin Fever,movie,2002,USA,Horror,2 wins & 12 nominations.,Lion&#39;s Gate Films,R,56,5.6,"70,986"
tt0775440,Cell,movie,2016,USA,"Action, Drama, Horror, Sci-Fi, Thriller",N/A,Saban Films,R,38,4.3,"22,830"
tt3065204,The Conjuring 2,movie,2016,"Canada, USA, UK","Horror, Mystery, Thriller",4 wins & 13 nominations.,Warner Bros. Pictures,R,65,7.3,"204,719"
tt1878841,The Darkness,movie,2016,USA,"Horror, Thriller",N/A,N/A,PG-13,27,4.4,"12,741"
tt4405860,Dead 7,movie,2016,USA,"Comedy, Horror, Western",N/A,The Asylum,TV-14,N/A,3.1,"1,131"
tt3384350,The Devil's Dolls,movie,2016,USA,"Horror, Thriller",N/A,N/A,Not Rated,N/A,4.3,"1,410"
tt4160708,Don't Breathe,movie,2016,"USA, Hungary","Crime, Horror, Thriller",7 wins & 21 nominations.,Ghost House Pictures,R,71,7.1,"195,852"
tt3113696,Don't Kill It,movie,2016,USA,"Action, Comedy, Fantasy, Horror",N/A,N/A,Not Rated,N/A,5.2,"3,766"
tt5225338,The Eyes of My Mother,movie,2016,USA,"Drama, Horror",5 wins & 10 nominations.,Magnet Releasing,R,63,6.2,"9,940"
tt4972582,Split,movie,2016,"Japan, USA","Horror, Thriller",8 wins & 19 nominations.,Universal Pictures,PG-13,62,7.3,"380,558"
tt5131906,Fender Bender,movie,2016,USA,"Horror, Thriller",N/A,Brainstorm Media,Not Rated,N/A,4.9,"2,046"
tt3387542,The Forest,movie,2016,USA,"Horror, Mystery, Thriller",1 nomination.,Gramercy Pictures,PG-13,34,4.8,"37,316"
tt4419364,Holidays,movie,2016,USA,"Fantasy, Horror, Mystery",3 nominations.,Distant Corners Entertainment Group,Not Rated,50,5.1,"9,126"
tt2224026,Home,movie,2015,USA,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",2 wins & 9 nominations.,DreamWorks Animation,PG,55,6.6,"87,078"
tt5022702,Hush,movie,2016,USA,"Horror, Thriller",2 wins & 7 nominations.,Intrepid Pictures,R,67,6.6,"85,071"
tt5714322,Krampus Unleashed,movie,2016,USA,Horror,N/A,FunHouse Features,N/A,N/A,2.4,425
tt4786282,Lights Out,movie,2016,USA,"Drama, Horror, Mystery, Thriller",3 wins & 9 nominations.,RatPac-Dune Entertainment,PG-13,58,6.3,"104,638"
tt3908142,The Love Witch,movie,2016,USA,"Comedy, Horror, Romance, Thriller",3 wins & 3 nominations.,Oscilloscope Laboratories,Unrated,82,6.2,"10,141"
tt1029234,Martyrs,movie,2008,"France, Canada",Horror,7 wins & 8 nominations.,Bir Film,R,N/A,7.1,"76,554"
tt4520364,Morgan,movie,2016,USA,"Action, Horror, Sci-Fi, Thriller",2 nominations.,Scott Free Films,R,48,5.8,"36,585"
tt4361050,Ouija: Origin of Evil,movie,2016,"USA, China, Japan","Drama, Horror, Mystery, Thriller",2 wins & 6 nominations.,Universal Pictures,PG-13,65,6.1,"48,663"
